-2568.729232,-6044.783918,-1657.744037,-0.59727,-0.144413,-0.47061,0.633198,794025494.2
-2564.770372,-6048.019318,-1652.024437,-0.59749,-0.144743,-0.470367,0.633096,794025495.2
-2560.808192,-6051.246957,-1646.302718,-0.597799,-0.145121,-0.469932,0.63304,794025496.2
-2556.842752,-6054.466837,-1640.578878,-0.598023,-0.14547,-0.4697,0.632921,794025497.2
-2552.874012,-6057.678917,-1634.852918,-0.598337,-0.145854,-0.469249,0.632871,794025498.2
-2548.902013,-6060.883237,-1629.124859,-0.598554,-0.146181,-0.469011,0.632766,794025499.2
-2544.926733,-6064.079777,-1623.394699,-0.598864,-0.146542,-0.468583,0.632706,794025500.2
-2540.948193,-6067.268537,-1617.662439,-0.59908,-0.146895,-0.468333,0.632605,794025501.2
-2536.966373,-6070.449496,-1611.928099,-0.599388,-0.147277,-0.467898,0.632546,794025502.2
-2532.981313,-6073.622676,-1606.1917,-0.599607,-0.147636,-0.467645,0.632441,794025503.2
-2528.992994,-6076.788036,-1600.45322,-0.59992,-0.147985,-0.467217,0.63238,794025504.2
-2525.001434,-6079.945616,-1594.71268,-0.600139,-0.148329,-0.466972,0.632273,794025505.2
-2521.006614,-6083.095376,-1588.970101,-0.600463,-0.148703,-0.466533,0.632202,794025506.2
-2517.008574,-6086.237336,-1583.225461,-0.600674,-0.149055,-0.466293,0.632095,794025507.2
-2513.007314,-6089.371496,-1577.478781,-0.600974,-0.149422,-0.46586,0.632043,794025508.2
-2509.002815,-6092.497815,-1571.730081,-0.601192,-0.14978,-0.465617,0.631929,794025509.2
-2504.995095,-6095.616315,-1565.979362,-0.601508,-0.150132,-0.465181,0.631866,794025510.2
-2500.984155,-6098.726995,-1560.226622,-0.601733,-0.150484,-0.464925,0.631757,794025511.2
-2496.969995,-6101.829855,-1554.471862,-0.602039,-0.150851,-0.464497,0.631693,794025512.2
-2492.952655,-6104.924855,-1548.715103,-0.602252,-0.1512,-0.464257,0.631582,794025513.2
-2488.932096,-6108.012035,-1542.956363,-0.602556,-0.151566,-0.463817,0.631528,794025514.2
-2484.908356,-6111.091374,-1537.195623,-0.602764,-0.151918,-0.463578,0.63142,794025515.2
-2480.881416,-6114.162874,-1531.432903,-0.603088,-0.152277,-0.463136,0.631349,794025516.2
-2476.851276,-6117.226514,-1525.668224,-0.603298,-0.152621,-0.462878,0.631254,794025517.2
-2472.817976,-6120.282294,-1519.901584,-0.603609,-0.152986,-0.462442,0.631188,794025518.2
-2468.781497,-6123.330234,-1514.132964,-0.60383,-0.153342,-0.462196,0.63107,794025519.2
-2464.741857,-6126.370294,-1508.362405,-0.604136,-0.153725,-0.461763,0.631002,794025520.2
-2460.699037,-6129.402494,-1502.589905,-0.604341,-0.154064,-0.461517,0.630903,794025521.2
-2456.653057,-6132.426833,-1496.815485,-0.604658,-0.15442,-0.46109,0.630825,794025522.2
-2452.603937,-6135.443293,-1491.039105,-0.604868,-0.154789,-0.460832,0.630721,794025523.2
-2448.551658,-6138.451873,-1485.260826,-0.605184,-0.155143,-0.460397,0.630648,794025524.2
-2444.496238,-6141.452573,-1479.480646,-0.605386,-0.155489,-0.460148,0.630551,794025525.2
-2440.437678,-6144.445373,-1473.698546,-0.605707,-0.155854,-0.459703,0.630478,794025526.2
-2436.375978,-6147.430313,-1467.914547,-0.6059,-0.156212,-0.459468,0.630374,794025527.2
-2432.311158,-6150.407332,-1462.128647,-0.606219,-0.15658,-0.459032,0.630294,794025528.2
-2428.243219,-6153.376472,-1456.340887,-0.606437,-0.156922,-0.45877,0.63019,794025529.2
-2424.172159,-6156.337712,-1450.551247,-0.606751,-0.157281,-0.458333,0.630117,794025530.2
-2420.097979,-6159.291032,-1444.759728,-0.606945,-0.157628,-0.458075,0.63003,794025531.2
-2416.020699,-6162.236452,-1438.966348,-0.607259,-0.158,-0.457648,0.629945,794025532.2
-2411.940319,-6165.173952,-1433.171128,-0.60747,-0.158349,-0.457399,0.629835,794025533.2
-2407.85684,-6168.103552,-1427.374049,-0.607771,-0.158717,-0.456952,0.629776,794025534.2
-2403.77026,-6171.025231,-1421.575149,-0.607979,-0.15907,-0.456706,0.629665,794025535.2
-2399.6806,-6173.938971,-1415.774409,-0.608292,-0.159425,-0.456278,0.629582,794025536.2
-2395.58786,-6176.844791,-1409.97185,-0.608502,-0.159779,-0.456029,0.629471,794025537.2
-2391.49204,-6179.742671,-1404.16747,-0.608812,-0.160143,-0.455589,0.629397,794025538.2
-2387.393161,-6182.632631,-1398.36127,-0.609024,-0.160494,-0.45533,0.62929,794025539.2
-2383.291201,-6185.514651,-1392.55329,-0.609318,-0.160858,-0.454896,0.629226,794025540.2
-2379.186201,-6188.388711,-1386.743511,-0.609533,-0.161192,-0.454652,0.629109,794025541.2
-2375.078121,-6191.25483,-1380.931951,-0.609836,-0.161561,-0.454208,0.629041,794025542.2
-2370.967021,-6194.11301,-1375.118591,-0.610047,-0.161922,-0.453954,0.628928,794025543.2
-2366.852842,-6196.96323,-1369.303472,-0.610358,-0.162274,-0.453517,0.62885,794025544.2
-2362.735642,-6199.80549,-1363.486592,-0.610569,-0.16262,-0.453258,0.628743,794025545.2
-2358.615402,-6202.63979,-1357.667972,-0.610871,-0.162982,-0.45282,0.628672,794025546.2
-2354.492142,-6205.46613,-1351.847572,-0.611077,-0.16334,-0.45257,0.628559,794025547.2
-2350.365862,-6208.28449,-1346.025453,-0.611362,-0.163699,-0.452139,0.628497,794025548.2
-2346.236543,-6211.094889,-1340.201593,-0.611581,-0.164063,-0.451878,0.628377,794025549.2
-2342.104223,-6213.897309,-1334.376013,-0.611889,-0.164421,-0.451429,0.628306,794025550.2
-2337.968903,-6216.691749,-1328.548714,-0.612091,-0.164767,-0.451194,0.628189,794025551.2
-2333.830583,-6219.478209,-1322.719694,-0.612402,-0.165108,-0.450755,0.628111,794025552.2
-2329.689244,-6222.256669,-1316.888974,-0.612622,-0.165468,-0.450497,0.627987,794025553.2
-2325.544924,-6225.027149,-1311.056554,-0.612925,-0.165835,-0.450053,0.627913,794025554.2
-2321.397624,-6227.789629,-1305.222455,-0.613121,-0.166203,-0.449794,0.627809,794025555.2
-2317.247344,-6230.544128,-1299.386675,-0.61342,-0.166552,-0.449358,0.627737,794025556.2
-2313.094064,-6233.290608,-1293.549215,-0.613625,-0.16691,-0.449101,0.627626,794025557.2
-2308.937845,-6236.029088,-1287.710096,-0.613925,-0.167259,-0.448672,0.627546,794025558.2
-2304.778645,-6238.759548,-1281.869316,-0.614133,-0.167616,-0.44841,0.627435,794025559.2
-2300.616485,-6241.482008,-1276.026876,-0.614427,-0.167966,-0.447973,0.627365,794025560.2
-2296.451365,-6244.196448,-1270.182796,-0.614642,-0.168327,-0.447707,0.627248,794025561.2
-2292.283305,-6246.902888,-1264.337097,-0.614938,-0.168669,-0.447273,0.627176,794025562.2
-2288.112306,-6249.601288,-1258.489757,-0.615152,-0.169023,-0.447013,0.627055,794025563.2
-2283.938366,-6252.291647,-1252.640797,-0.615462,-0.169398,-0.446564,0.62697,794025564.2
-2279.761486,-6254.973987,-1246.790218,-0.615657,-0.169756,-0.446321,0.626855,794025565.2
-2275.581666,-6257.648307,-1240.938038,-0.615961,-0.1701,-0.445872,0.626783,794025566.2
-2271.398946,-6260.314587,-1235.084258,-0.616152,-0.170456,-0.44562,0.626677,794025567.2
-2267.213307,-6262.972807,-1229.228899,-0.616459,-0.170801,-0.445196,0.626583,794025568.2
-2263.024747,-6265.623007,-1223.371939,-0.616664,-0.171162,-0.444931,0.62647,794025569.2
-2258.833287,-6268.265147,-1217.513419,-0.616969,-0.171519,-0.44448,0.626393,794025570.2
-2254.638927,-6270.899246,-1211.653319,-0.617174,-0.171873,-0.444216,0.626281,794025571.2
-2250.441647,-6273.525266,-1205.79166,-0.617471,-0.172225,-0.44378,0.6262,794025572.2
-2246.241508,-6276.143246,-1199.92844,-0.617661,-0.172588,-0.443525,0.626094,794025573.2
-2242.038468,-6278.753166,-1194.0637,-0.617969,-0.172934,-0.443091,0.626002,794025574.2
-2237.832548,-6281.355026,-1188.197401,-0.618176,-0.173284,-0.442831,0.625885,794025575.2
-2233.623768,-6283.948826,-1182.329581,-0.618467,-0.17364,-0.442388,0.625812,794025576.2
-2229.412109,-6286.534526,-1176.460221,-0.618678,-0.173998,-0.442122,0.625691,794025577.2
-2225.197589,-6289.112166,-1170.589361,-0.618981,-0.174363,-0.441679,0.625603,794025578.2
-2220.980209,-6291.681745,-1164.717002,-0.619171,-0.174706,-0.441444,0.625485,794025579.2
-2216.759969,-6294.243225,-1158.843122,-0.619474,-0.175061,-0.440983,0.625411,794025580.2
-2212.536889,-6296.796625,-1152.967762,-0.619678,-0.175423,-0.440716,0.625296,794025581.2
-2208.31097,-6299.341925,-1147.090903,-0.619969,-0.175772,-0.440282,0.625216,794025582.2
-2204.08221,-6301.879145,-1141.212583,-0.620165,-0.17614,-0.440028,0.625096,794025583.2
-2199.85061,-6304.408265,-1135.332783,-0.620466,-0.176487,-0.439572,0.625021,794025584.2
-2195.61621,-6306.929305,-1129.451524,-0.620672,-0.176828,-0.439321,0.624897,794025585.2
-2191.37897,-6309.442225,-1123.568824,-0.620969,-0.177187,-0.438867,0.624818,794025586.2
-2187.138911,-6311.947044,-1117.684644,-0.621176,-0.17755,-0.438608,0.624692,794025587.2
-2182.896051,-6314.443764,-1111.799044,-0.621472,-0.177897,-0.438165,0.624609,794025588.2
-2178.650391,-6316.932364,-1105.912025,-0.621659,-0.178254,-0.437919,0.624494,794025589.2
-2174.401931,-6319.412844,-1100.023565,-0.621959,-0.178608,-0.437472,0.624407,794025590.2
-2170.150671,-6321.885224,-1094.133685,-0.622165,-0.178955,-0.437207,0.624288,794025591.2
-2165.896632,-6324.349464,-1088.242406,-0.622449,-0.179309,-0.43676,0.624217,794025592.2
-2161.639812,-6326.805604,-1082.349706,-0.622653,-0.179682,-0.436489,0.624095,794025593.2
-2157.380212,-6329.253604,-1076.455626,-0.622953,-0.180021,-0.436061,0.623997,794025594.2
-2153.117832,-6331.693463,-1070.560166,-0.62315,-0.180378,-0.435796,0.623882,794025595.2
-2148.852693,-6334.125203,-1064.663307,-0.623448,-0.180727,-0.43536,0.623789,794025596.2
-2144.584793,-6336.548803,-1058.765107,-0.623643,-0.181064,-0.435104,0.623674,794025597.2
-2140.314133,-6338.964263,-1052.865527,-0.623929,-0.181434,-0.434641,0.623603,794025598.2
-2136.040733,-6341.371563,-1046.964588,-0.624136,-0.181793,-0.434376,0.623477,794025599.2
-2131.764593,-6343.770743,-1041.062288,-0.624427,-0.182135,-0.433937,0.623391,794025600.2
-2127.485694,-6346.161763,-1035.158668,-0.624626,-0.182498,-0.433682,0.623263,794025601.2
-2123.204094,-6348.544623,-1029.253709,-0.624927,-0.182843,-0.433227,0.623177,794025602.2
-2118.919734,-6350.919342,-1023.347409,-0.625127,-0.183205,-0.432971,0.623047,794025603.2
-2114.632674,-6353.285882,-1017.439809,-0.625407,-0.18356,-0.432523,0.622973,794025604.2
-2110.342894,-6355.644282,-1011.530889,-0.625597,-0.183924,-0.432267,0.622852,794025605.2
-2106.050395,-6357.994502,-1005.62067,-0.625899,-0.184268,-0.431818,0.62276,794025606.2
-2101.755195,-6360.336562,-999.70915,-0.626098,-0.184616,-0.431549,0.622642,794025607.2
-2097.457295,-6362.670462,-993.79635,-0.626396,-0.184963,-0.431094,0.622555,794025608.2
-2093.156695,-6364.996182,-987.882271,-0.626586,-0.185323,-0.430836,0.622435,794025609.2
-2088.853396,-6367.313722,-981.966911,-0.626874,-0.185663,-0.430395,0.622349,794025610.2
-2084.547436,-6369.623062,-976.050291,-0.627069,-0.186025,-0.430139,0.622222,794025611.2
-2080.238796,-6371.924241,-970.132411,-0.627366,-0.18637,-0.429681,0.622135,794025612.2
-2075.927476,-6374.217241,-964.213272,-0.627567,-0.186726,-0.429418,0.622008,794025613.2
-2071.613476,-6376.502041,-958.292912,-0.627852,-0.187073,-0.428976,0.621921,794025614.2
-2067.296837,-6378.778641,-952.371292,-0.628039,-0.187435,-0.428721,0.621798,794025615.2
-2062.977537,-6381.047061,-946.448473,-0.62833,-0.187781,-0.428268,0.621712,794025616.2
-2058.655577,-6383.307261,-940.524413,-0.628529,-0.188142,-0.428001,0.621586,794025617.2
-2054.330977,-6385.559281,-934.599153,-0.628824,-0.188494,-0.427544,0.621496,794025618.2
-2050.003737,-6387.803101,-928.672674,-0.629019,-0.188849,-0.427287,0.621367,794025619.2
-2045.673858,-6390.0387,-922.745014,-0.629302,-0.189188,-0.426841,0.621284,794025620.2
-2041.341358,-6392.26608,-916.816154,-0.629495,-0.189561,-0.426572,0.62116,794025621.2
-2037.006238,-6394.48526,-910.886114,-0.629786,-0.189905,-0.426117,0.621072,794025622.2
-2032.668498,-6396.69624,-904.954915,-0.62998,-0.190257,-0.425854,0.620947,794025623.2
-2028.328139,-6398.89898,-899.022535,-0.630273,-0.190598,-0.425409,0.62085,794025624.2
-2023.985199,-6401.0935,-893.088995,-0.630467,-0.190963,-0.425151,0.620719,794025625.2
-2019.639639,-6403.2798,-887.154316,-0.630739,-0.19131,-0.424709,0.620638,794025626.2
-2015.291479,-6405.45788,-881.218496,-0.630947,-0.191652,-0.424429,0.620512,794025627.2
-2010.940739,-6407.62772,-875.281516,-0.63124,-0.192014,-0.423968,0.620417,794025628.2
-2006.58742,-6409.78934,-869.343437,-0.631429,-0.192381,-0.423715,0.620284,794025629.2
-2002.2315,-6411.942719,-863.404217,-0.631723,-0.1927,-0.423258,0.620198,794025630.2
-1997.87304,-6414.087839,-857.463897,-0.63191,-0.193062,-0.423001,0.62007,794025631.2
-1993.51198,-6416.224739,-851.522477,-0.632191,-0.193409,-0.422547,0.619984,794025632.2
-1989.148381,-6418.353399,-845.579958,-0.632387,-0.193763,-0.422293,0.619848,794025633.2
-1984.782221,-6420.473799,-839.636338,-0.632667,-0.194112,-0.421834,0.619765,794025634.2
-1980.413521,-6422.585959,-833.691638,-0.632863,-0.194485,-0.42157,0.619628,794025635.2
-1976.042261,-6424.689859,-827.745859,-0.63315,-0.194811,-0.42112,0.619538,794025636.2
-1971.668461,-6426.785499,-821.799019,-0.633333,-0.195169,-0.420863,0.619413,794025637.2
-1967.292142,-6428.872899,-815.851139,-0.633622,-0.195521,-0.420403,0.619318,794025638.2
-1962.913282,-6430.952018,-809.90218,-0.633807,-0.195884,-0.42014,0.619193,794025639.2
-1958.531902,-6433.022898,-803.95218,-0.634092,-0.196227,-0.419684,0.619103,794025640.2
-1954.148002,-6435.085498,-798.00116,-0.63429,-0.196577,-0.419417,0.618969,794025641.2
-1949.761603,-6437.139818,-792.0491,-0.634579,-0.196938,-0.418952,0.618873,794025642.2
-1945.372683,-6439.185878,-786.096021,-0.634771,-0.197276,-0.418686,0.618748,794025643.2
-1940.981263,-6441.223678,-780.141941,-0.635054,-0.19761,-0.418237,0.618656,794025644.2
-1936.587363,-6443.253178,-774.186841,-0.635252,-0.197971,-0.417979,0.618511,794025645.2
-1932.190963,-6445.274418,-768.230742,-0.635516,-0.198329,-0.417519,0.618436,794025646.2
-1927.792104,-6447.287358,-762.273662,-0.635703,-0.19868,-0.417268,0.6183,794025647.2
-1923.390744,-6449.292018,-756.315602,-0.635991,-0.199023,-0.416806,0.618206,794025648.2
-1918.986924,-6451.288397,-750.356562,-0.636188,-0.199375,-0.41653,0.618075,794025649.2
-1914.580624,-6453.276497,-744.396543,-0.636469,-0.199722,-0.416082,0.617975,794025650.2
-1910.171864,-6455.256277,-738.435583,-0.636653,-0.200097,-0.415824,0.617838,794025651.2
-1905.760665,-6457.227777,-732.473663,-0.636932,-0.200427,-0.415371,0.61775,794025652.2
-1901.347005,-6459.190977,-726.510804,-0.637117,-0.200792,-0.415103,0.617619,794025653.2
-1896.930905,-6461.145877,-720.547004,-0.637413,-0.20112,-0.414637,0.61752,794025654.2
-1892.512385,-6463.092477,-714.582264,-0.6376,-0.201481,-0.414374,0.617386,794025655.2
-1888.091406,-6465.030777,-708.616625,-0.637878,-0.20182,-0.413915,0.617296,794025656.2
-1883.668006,-6466.960757,-702.650065,-0.638071,-0.202182,-0.413641,0.617161,794025657.2
-1879.242206,-6468.882437,-696.682585,-0.638341,-0.202518,-0.413203,0.617065,794025658.2
-1874.813966,-6470.795796,-690.714225,-0.638542,-0.202885,-0.412924,0.616924,794025659.2
-1870.383326,-6472.700836,-684.744986,-0.638822,-0.203222,-0.412467,0.61683,794025660.2
-1865.950287,-6474.597556,-678.774846,-0.63901,-0.203581,-0.412198,0.616696,794025661.2
-1861.514847,-6476.485976,-672.803826,-0.639273,-0.203922,-0.41175,0.61661,794025662.2
-1857.077007,-6478.366056,-666.831947,-0.639462,-0.204268,-0.411482,0.616478,794025663.2
-1852.636787,-6480.237816,-660.859207,-0.639747,-0.204613,-0.411021,0.616376,794025664.2
-1848.194188,-6482.101236,-654.885627,-0.639937,-0.204983,-0.41075,0.616236,794025665.2
-1843.749228,-6483.956336,-648.911188,-0.640212,-0.205328,-0.410299,0.616136,794025666.2
-1839.301868,-6485.803116,-642.935908,-0.6404,-0.205683,-0.410043,0.615993,794025667.2
-1834.852168,-6487.641536,-636.959808,-0.64068,-0.206022,-0.409567,0.615904,794025668.2
-1830.400088,-6489.471636,-630.982888,-0.640865,-0.206374,-0.409302,0.615771,794025669.2
-1825.945669,-6491.293395,-625.005169,-0.641134,-0.206728,-0.40884,0.615679,794025670.2
-1821.488909,-6493.106815,-619.026629,-0.641331,-0.207081,-0.408568,0.615535,794025671.2
-1817.029809,-6494.911875,-613.047289,-0.641599,-0.207398,-0.40812,0.615446,794025672.2
-1812.568369,-6496.708595,-607.06715,-0.641781,-0.207776,-0.40785,0.615308,794025673.2
-1808.10459,-6498.496975,-601.08625,-0.64207,-0.208104,-0.40739,0.615201,794025674.2
-1803.63849,-6500.276995,-595.10457,-0.642246,-0.208459,-0.407131,0.615068,794025675.2
-1799.17007,-6502.048655,-589.122111,-0.642521,-0.208805,-0.406678,0.614963,794025676.2
-1794.69935,-6503.811955,-583.138891,-0.642718,-0.209153,-0.406393,0.614829,794025677.2
-1790.22631,-6505.566915,-577.154931,-0.642995,-0.209496,-0.405932,0.614725,794025678.2
-1785.750991,-6507.313495,-571.170231,-0.643172,-0.209866,-0.405655,0.614597,794025679.2
-1781.273351,-6509.051715,-565.184792,-0.643453,-0.210201,-0.405205,0.614486,794025680.2
-1776.793431,-6510.781574,-559.198612,-0.643639,-0.210571,-0.404933,0.614343,794025681.2
-1772.311231,-6512.503074,-553.211712,-0.643913,-0.210901,-0.404467,0.614251,794025682.2
-1767.826752,-6514.216194,-547.224113,-0.644096,-0.211241,-0.404206,0.614113,794025683.2
-1763.339992,-6515.920934,-541.235813,-0.644359,-0.211589,-0.403754,0.614015,794025684.2
-1758.850992,-6517.617314,-535.246793,-0.644546,-0.211947,-0.403482,0.613874,794025685.2
-1754.359712,-6519.305314,-529.257094,-0.64481,-0.212301,-0.403023,0.613776,794025686.2
-1749.866173,-6520.984934,-523.266714,-0.645008,-0.212651,-0.402735,0.613636,794025687.2
-1745.370393,-6522.656174,-517.275654,-0.645278,-0.212977,-0.402282,0.613536,794025688.2
-1740.872353,-6524.319014,-511.283934,-0.64546,-0.213339,-0.402001,0.613402,794025689.2
-1736.372093,-6525.973494,-505.291555,-0.645725,-0.213684,-0.401551,0.613299,794025690.2
-1731.869593,-6527.619574,-499.298535,-0.645909,-0.214042,-0.401291,0.61315,794025691.2
-1727.364874,-6529.257254,-493.304855,-0.64619,-0.214369,-0.400835,0.613038,794025692.2
-1722.857934,-6530.886553,-487.310536,-0.646375,-0.214729,-0.400551,0.612903,794025693.2
-1718.348774,-6532.507453,-481.315596,-0.64664,-0.215061,-0.4001,0.612801,794025694.2
-1713.837414,-6534.119953,-475.320036,-0.646822,-0.21544,-0.399825,0.612656,794025695.2
-1709.323855,-6535.724073,-469.323877,-0.647094,-0.215758,-0.399362,0.612558,794025696.2
-1704.808075,-6537.319773,-463.327097,-0.647279,-0.216112,-0.399098,0.61241,794025697.2
-1700.290135,-6538.907073,-457.329717,-0.64754,-0.216456,-0.398616,0.612326,794025698.2
-1695.769975,-6540.485973,-451.331757,-0.647723,-0.216822,-0.398345,0.61218,794025699.2
-1691.247655,-6542.056473,-445.333218,-0.647995,-0.217138,-0.397889,0.612077,794025700.2
-1686.723176,-6543.618553,-439.334078,-0.648174,-0.217531,-0.397616,0.611925,794025701.2
-1682.196496,-6545.172213,-433.334398,-0.648453,-0.217853,-0.397152,0.611816,794025702.2
-1677.667676,-6546.717473,-427.334159,-0.648629,-0.218197,-0.396881,0.611682,794025703.2
-1673.136696,-6548.254313,-421.333359,-0.648898,-0.218544,-0.396424,0.61157,794025704.2
-1668.603557,-6549.782753,-415.332019,-0.649079,-0.21889,-0.396141,0.611437,794025705.2
